Id,Nombre,Apellidos,SalarioMensual,Deudas,RetencionFuente,Correo,Telefono,Cargo
120487,Ana,Peralta,4576317,True,0.1,bbbb@hotmail.com,4645619,arquitecto
149646,Ana,Gutierrez,3043605,True,0.1,bbbb@hotmail.com,4689984,arquitecto
483282,Pablo,Perez,4706942,True,0.1,dddd@hotmail.com,4833919,arquitecto
375323,Juan,Peralta,3400061,True,0.1,aaaa@hotmail.com,4836973,desarrollador senior
200460,Raul,Gonzalez,1821796,True,0.1,aaaa@hotmail.com,4934035,desarrollador junior
472346,Kelly,Urrego,4209202,True,0.1,bbbb@hotmail.com,4846325,desarrollador senior
350632,Andres,Peralta,3180335,True,0.1,aaaa@hotmail.com,4800092,arquitecto
111956,Manuela,Gomez,4524880,True,0.1,aaaa@hotmail.com,5053690,desarrollador senior
451996,Raul,Urrego,1205631,True,0.1,bbbb@hotmail.com,5073434,arquitecto
443691,Ana,Gonzalez,3395634,True,0.1,bbbb@hotmail.com,4654306,desarrollador senior
333678,Juan,Gonzalez,2639683,True,0.1,aaaa@hotmail.com,4791764,arquitecto
156597,Manuela,Gutierrez,1461098,True,0.1,aaaa@hotmail.com,4780086,desarrollador senior
371137,Isabel,Gutierrez,3466734,True,0.1,dddd@hotmail.com,4821896,desarrollador junior
451445,Ana,Montoya,1287326,True,0.1,dddd@hotmail.com,4913060,desarrollador senior
115764,Mauricio,Perez,1167024,True,0.1,cccc@hotmail.com,4655619,arquitecto
49274,Raul,Montoya,3916786,True,0.1,dddd@hotmail.com,4806885,arquitecto
89314,Ana,Perez,4463531,True,0.1,cccc@hotmail.com,4634674,desarrollador senior
155689,Juan,Peralta,1897693,True,0.1,dddd@hotmail.com,4797046,arquitecto
371514,Veronica,Gomez,2337745,True,0.1,dddd@hotmail.com,5015334,desarrollador junior
232832,Juan,Peralta,4366979,True,0.1,aaaa@hotmail.com,5063963,desarrollador senior
187232,Pablo,Perez,1796861,True,0.1,aaaa@hotmail.com,4879069,desarrollador senior
447460,Pablo,Montoya,1937398,True,0.1,cccc@hotmail.com,4959629,arquitecto
239018,Ana,Peralta,4013459,True,0.1,aaaa@hotmail.com,4774791,desarrollador senior
97745,Veronica,Gutierrez,2740690,True,0.1,aaaa@hotmail.com,4643559,desarrollador junior
54773,Veronica,Urrego,2258630,True,0.1,bbbb@hotmail.com,4665288,desarrollador senior
351477,Isabel,Gonzalez,4560022,True,0.1,cccc@hotmail.com,4918582,desarrollador junior
308512,Mauricio,Montoya,2084887,True,0.1,aaaa@hotmail.com,4698056,desarrollador senior
373844,Ana,Gutierrez,1666722,True,0.1,cccc@hotmail.com,4659333,arquitecto
64243,Raul,Perez,2900392,True,0.1,bbbb@hotmail.com,5080355,arquitecto
14377,Juan,Gomez,3414443,True,0.1,cccc@hotmail.com,4950710,arquitecto
135786,Kelly,Urrego,4002381,True,0.1,cccc@hotmail.com,4834372,arquitecto
338733,Andres,Urrego,1659117,True,0.1,aaaa@hotmail.com,4929681,arquitecto
402310,Raul,Gonzalez,1938423,True,0.1,dddd@hotmail.com,4708217,desarrollador senior
187124,Veronica,Gutierrez,4017513,True,0.1,aaaa@hotmail.com,4839549,arquitecto
5224,Juan,Gomez,1071673,True,0.1,aaaa@hotmail.com,4799962,arquitecto
325598,Veronica,Gutierrez,4277834,True,0.1,dddd@hotmail.com,4604612,desarrollador senior
448102,Manuela,Perez,2452427,True,0.1,dddd@hotmail.com,4689159,desarrollador junior
57003,Raul,Gomez,3217468,True,0.1,cccc@hotmail.com,4744474,arquitecto
157136,Pablo,Montoya,3699287,True,0.1,dddd@hotmail.com,4675299,desarrollador junior
137647,Manuela,Perez,3751388,True,0.1,bbbb@hotmail.com,4606450,desarrollador senior
363752,Kelly,Gonzalez,2810490,True,0.1,dddd@hotmail.com,4799360,arquitecto
37487,Ana,Peralta,2288612,True,0.1,bbbb@hotmail.com,4781848,desarrollador senior
299799,Raul,Peralta,3099333,True,0.1,aaaa@hotmail.com,4974495,arquitecto
225019,Pablo,Gutierrez,2839823,True,0.1,dddd@hotmail.com,5050574,desarrollador junior
39452,Pablo,Peralta,3020457,True,0.1,cccc@hotmail.com,5004937,arquitecto
363995,Pablo,Urrego,3492550,True,0.1,bbbb@hotmail.com,4890772,arquitecto
293343,Kelly,Gutierrez,2610056,True,0.1,aaaa@hotmail.com,4971297,desarrollador junior
356314,Manuela,Perez,4753622,True,0.1,aaaa@hotmail.com,4967163,arquitecto
278327,Mauricio,Gonzalez,4225272,True,0.1,cccc@hotmail.com,4919079,arquitecto
308652,Juan,Gutierrez,3939353,True,0.1,aaaa@hotmail.com,5081014,arquitecto
256504,Pablo,Peralta,3900177,True,0.1,bbbb@hotmail.com,4754135,desarrollador junior
212433,Veronica,Gomez,3667767,True,0.1,cccc@hotmail.com,4685312,desarrollador senior
397835,Kelly,Gomez,2480100,True,0.1,aaaa@hotmail.com,4616935,arquitecto
174162,Isabel,Montoya,4168936,True,0.1,bbbb@hotmail.com,4848936,desarrollador senior
39473,Kelly,Urrego,4843413,True,0.1,dddd@hotmail.com,4931883,desarrollador senior
124258,Ana,Gomez,3436094,True,0.1,dddd@hotmail.com,4649071,arquitecto
449150,Pablo,Gonzalez,3393341,True,0.1,aaaa@hotmail.com,4784050,desarrollador senior
64896,Juan,Peralta,3686779,True,0.1,dddd@hotmail.com,4813150,desarrollador junior
195185,Ana,Urrego,4817148,True,0.1,cccc@hotmail.com,4852551,desarrollador senior
199472,Andres,Gutierrez,2636002,True,0.1,aaaa@hotmail.com,4689229,desarrollador junior
22421,Manuela,Peralta,2080545,True,0.1,aaaa@hotmail.com,4852325,desarrollador junior
281093,Juan,Urrego,3365895,True,0.1,bbbb@hotmail.com,4652963,desarrollador junior
435778,Veronica,Gonzalez,1908478,True,0.1,aaaa@hotmail.com,4995909,arquitecto
206781,Manuela,Peralta,3033933,True,0.1,dddd@hotmail.com,4839251,arquitecto
54538,Pablo,Gutierrez,2386729,True,0.1,bbbb@hotmail.com,5049053,arquitecto
196829,Andres,Gutierrez,2136220,True,0.1,bbbb@hotmail.com,4805575,arquitecto
86192,Manuela,Urrego,1425782,True,0.1,aaaa@hotmail.com,4705777,arquitecto
297007,Juan,Urrego,2552799,True,0.1,bbbb@hotmail.com,4778198,desarrollador junior
486957,Isabel,Gomez,1688529,True,0.1,cccc@hotmail.com,5027789,arquitecto
345076,Andres,Gutierrez,1848548,True,0.1,bbbb@hotmail.com,5064159,desarrollador junior
372546,Andres,Gomez,3136258,True,0.1,aaaa@hotmail.com,4603295,desarrollador junior
5488,Isabel,Gutierrez,1946690,True,0.1,aaaa@hotmail.com,4699053,desarrollador senior
481730,Andres,Urrego,4738332,True,0.1,aaaa@hotmail.com,4690776,desarrollador junior
109631,Ana,Urrego,1173176,True,0.1,aaaa@hotmail.com,4948378,desarrollador junior
7299,Isabel,Gomez,2092756,True,0.1,dddd@hotmail.com,4915750,desarrollador junior
67735,Ana,Urrego,4213745,True,0.1,bbbb@hotmail.com,4642711,desarrollador senior
379692,Mauricio,Gonzalez,3665844,True,0.1,aaaa@hotmail.com,4883729,arquitecto
471951,Andres,Perez,3905922,True,0.1,aaaa@hotmail.com,4706369,arquitecto
428403,Mauricio,Gomez,3769805,True,0.1,bbbb@hotmail.com,4745474,desarrollador junior
2968,Ana,Montoya,3542566,True,0.1,aaaa@hotmail.com,4851180,desarrollador senior
493219,Juan,Perez,4172297,True,0.1,dddd@hotmail.com,4696778,arquitecto
356498,Juan,Montoya,1880030,True,0.1,cccc@hotmail.com,4994304,arquitecto
249719,Pablo,Gomez,3250498,True,0.1,cccc@hotmail.com,4839254,desarrollador junior
254027,Isabel,Gomez,3245324,True,0.1,cccc@hotmail.com,4905014,arquitecto
435262,Andres,Gonzalez,3962807,True,0.1,aaaa@hotmail.com,4819350,desarrollador junior
340010,Manuela,Gonzalez,4773050,True,0.1,bbbb@hotmail.com,4870981,desarrollador junior
203524,Isabel,Gutierrez,4000803,True,0.1,dddd@hotmail.com,4799823,desarrollador junior
166852,Veronica,Gutierrez,3649032,True,0.1,bbbb@hotmail.com,5028770,desarrollador senior
371576,Ana,Gonzalez,3022658,True,0.1,aaaa@hotmail.com,4698133,desarrollador junior
319059,Isabel,Gomez,3705461,True,0.1,dddd@hotmail.com,4841841,arquitecto
468368,Pablo,Urrego,4679776,True,0.1,cccc@hotmail.com,4780787,arquitecto
135816,Kelly,Gomez,1725530,True,0.1,bbbb@hotmail.com,4783852,desarrollador senior
146088,Veronica,Urrego,4057184,True,0.1,dddd@hotmail.com,4793547,desarrollador junior
265733,Manuela,Perez,3561636,True,0.1,aaaa@hotmail.com,4623219,desarrollador junior
258564,Kelly,Gutierrez,2040198,True,0.1,cccc@hotmail.com,4947324,desarrollador junior
290214,Mauricio,Peralta,4757968,True,0.1,cccc@hotmail.com,4819922,desarrollador junior
156955,Pablo,Urrego,3400558,True,0.1,aaaa@hotmail.com,4712768,desarrollador junior
344756,Raul,Peralta,1541685,True,0.1,bbbb@hotmail.com,4706648,desarrollador junior
65916,Isabel,Gonzalez,2370199,True,0.1,aaaa@hotmail.com,5016456,arquitecto
425831,Kelly,Gutierrez,3311413,True,0.1,bbbb@hotmail.com,4650452,arquitecto
331774,Manuela,Peralta,1900898,True,0.1,aaaa@hotmail.com,4765405,desarrollador junior
471881,Manuela,Montoya,4512733,True,0.1,bbbb@hotmail.com,4621883,arquitecto
83898,Juan,Peralta,3504092,True,0.1,bbbb@hotmail.com,4889200,desarrollador senior
174671,Pablo,Urrego,1534360,True,0.1,cccc@hotmail.com,4656251,arquitecto
383878,Veronica,Gonzalez,4301147,True,0.1,bbbb@hotmail.com,5045546,desarrollador junior
244030,Manuela,Peralta,1308041,True,0.1,aaaa@hotmail.com,4739945,desarrollador senior
252505,Raul,Gonzalez,4958526,True,0.1,dddd@hotmail.com,5013537,arquitecto
425876,Mauricio,Gutierrez,2188884,True,0.1,cccc@hotmail.com,5038948,desarrollador senior
283443,Juan,Gutierrez,2222022,True,0.1,cccc@hotmail.com,4670761,desarrollador senior
277164,Pablo,Gomez,4776406,True,0.1,cccc@hotmail.com,4815490,desarrollador junior
90257,Mauricio,Gutierrez,1601619,True,0.1,bbbb@hotmail.com,4699324,arquitecto
480785,Ana,Gonzalez,2844346,True,0.1,dddd@hotmail.com,4941720,desarrollador junior
356200,Kelly,Gomez,3638761,True,0.1,bbbb@hotmail.com,4818801,desarrollador junior
405746,Isabel,Urrego,2350633,True,0.1,cccc@hotmail.com,4832528,desarrollador junior
286758,Mauricio,Gonzalez,4884869,True,0.1,bbbb@hotmail.com,4742183,arquitecto
342635,Juan,Gomez,3435385,True,0.1,aaaa@hotmail.com,4876972,desarrollador junior
76917,Manuela,Gutierrez,1007877,True,0.1,dddd@hotmail.com,4625848,desarrollador senior
344453,Pablo,Peralta,2557296,True,0.1,aaaa@hotmail.com,4894517,desarrollador junior
275595,Isabel,Urrego,1824178,True,0.1,bbbb@hotmail.com,4700501,desarrollador senior
321952,Pablo,Gomez,2268885,True,0.1,bbbb@hotmail.com,4896127,desarrollador senior
461023,Veronica,Peralta,3246090,True,0.1,dddd@hotmail.com,5050770,arquitecto
374612,Veronica,Gonzalez,2732758,True,0.1,bbbb@hotmail.com,4780189,desarrollador junior
41105,Juan,Peralta,1032418,True,0.1,cccc@hotmail.com,4671040,desarrollador senior
34261,Veronica,Montoya,4734582,True,0.1,dddd@hotmail.com,5004099,desarrollador junior
62432,Andres,Perez,2874355,True,0.1,aaaa@hotmail.com,4905282,arquitecto
472318,Manuela,Gomez,4860060,True,0.1,dddd@hotmail.com,4963222,desarrollador senior
394188,Juan,Montoya,1979787,True,0.1,cccc@hotmail.com,4939874,arquitecto
374835,Mauricio,Montoya,2936527,True,0.1,bbbb@hotmail.com,4952283,arquitecto
91830,Manuela,Gutierrez,4111816,True,0.1,bbbb@hotmail.com,4639829,desarrollador senior
490490,Pablo,Gutierrez,1561580,True,0.1,aaaa@hotmail.com,4736447,desarrollador senior
221027,Juan,Peralta,3264180,True,0.1,dddd@hotmail.com,4717625,arquitecto
450407,Manuela,Urrego,2307205,True,0.1,bbbb@hotmail.com,4775820,desarrollador senior
124185,Veronica,Gutierrez,3044058,True,0.1,dddd@hotmail.com,4871878,arquitecto
8965,Veronica,Gonzalez,4302697,True,0.1,cccc@hotmail.com,4914520,arquitecto
123788,Juan,Urrego,1320100,True,0.1,aaaa@hotmail.com,5053768,arquitecto
307583,Juan,Perez,4416808,True,0.1,bbbb@hotmail.com,5035947,desarrollador junior
312979,Ana,Gomez,1606633,True,0.1,cccc@hotmail.com,4879832,desarrollador senior
392939,Kelly,Gutierrez,4632733,True,0.1,cccc@hotmail.com,4776696,arquitecto
281967,Isabel,Peralta,2393106,True,0.1,aaaa@hotmail.com,4853936,desarrollador junior
93976,Veronica,Gonzalez,3655595,True,0.1,aaaa@hotmail.com,5061306,desarrollador senior
220427,Raul,Peralta,3063874,True,0.1,dddd@hotmail.com,4668209,arquitecto
103569,Manuela,Gomez,3696535,True,0.1,bbbb@hotmail.com,4798980,desarrollador senior
190663,Kelly,Montoya,4940368,True,0.1,dddd@hotmail.com,4830678,desarrollador junior
279860,Kelly,Gonzalez,2851292,True,0.1,cccc@hotmail.com,4817221,desarrollador junior
202579,Raul,Gomez,2431198,True,0.1,dddd@hotmail.com,4885442,arquitecto
438396,Raul,Urrego,3701812,True,0.1,cccc@hotmail.com,4718593,desarrollador senior
398532,Ana,Peralta,1978907,True,0.1,dddd@hotmail.com,4765092,desarrollador senior
155336,Manuela,Montoya,3433272,True,0.1,aaaa@hotmail.com,4694209,arquitecto
345292,Isabel,Montoya,2569442,True,0.1,bbbb@hotmail.com,4901239,desarrollador junior
249148,Mauricio,Peralta,4015070,True,0.1,dddd@hotmail.com,4860680,arquitecto
400807,Raul,Urrego,4768358,True,0.1,bbbb@hotmail.com,4761288,arquitecto
284238,Isabel,Peralta,4176775,True,0.1,bbbb@hotmail.com,4623311,arquitecto
242693,Ana,Gomez,4039365,True,0.1,bbbb@hotmail.com,4859557,arquitecto
420569,Kelly,Urrego,1418225,True,0.1,aaaa@hotmail.com,4611911,arquitecto
141453,Kelly,Perez,1467598,True,0.1,aaaa@hotmail.com,4781708,desarrollador junior
123243,Andres,Montoya,1114018,True,0.1,dddd@hotmail.com,4720678,desarrollador junior
97219,Mauricio,Urrego,2624449,True,0.1,aaaa@hotmail.com,4814421,desarrollador senior
62098,Juan,Gutierrez,3330303,True,0.1,aaaa@hotmail.com,4942374,desarrollador junior
181661,Andres,Perez,2759450,True,0.1,cccc@hotmail.com,4961280,arquitecto
408084,Raul,Gutierrez,3586334,True,0.1,bbbb@hotmail.com,4985903,desarrollador senior
329010,Juan,Urrego,3851542,True,0.1,aaaa@hotmail.com,4934429,arquitecto
145363,Andres,Montoya,4556021,True,0.1,bbbb@hotmail.com,4931220,desarrollador junior
302300,Andres,Peralta,2634278,True,0.1,bbbb@hotmail.com,4981897,desarrollador junior
195347,Veronica,Peralta,3490082,True,0.1,aaaa@hotmail.com,5019533,arquitecto
343235,Mauricio,Urrego,2416709,True,0.1,bbbb@hotmail.com,4677741,arquitecto
14591,Mauricio,Gutierrez,3233472,True,0.1,bbbb@hotmail.com,4966954,arquitecto
82448,Isabel,Perez,3943687,True,0.1,aaaa@hotmail.com,4951789,desarrollador senior
209998,Raul,Gomez,2837656,True,0.1,dddd@hotmail.com,4628541,desarrollador senior
381939,Ana,Gutierrez,2109237,True,0.1,dddd@hotmail.com,5054679,desarrollador junior
332729,Pablo,Urrego,1417067,True,0.1,aaaa@hotmail.com,4773978,arquitecto
430510,Raul,Urrego,4878450,True,0.1,dddd@hotmail.com,4763820,arquitecto
45632,Isabel,Gonzalez,3113159,True,0.1,bbbb@hotmail.com,4745570,arquitecto
89827,Isabel,Gutierrez,2962836,True,0.1,cccc@hotmail.com,4648879,arquitecto
267823,Juan,Gonzalez,4459766,True,0.1,cccc@hotmail.com,4623980,desarrollador junior
236104,Mauricio,Gutierrez,3375518,True,0.1,bbbb@hotmail.com,4768032,arquitecto
210839,Raul,Urrego,3279076,True,0.1,bbbb@hotmail.com,4892401,desarrollador senior
44656,Pablo,Peralta,4827038,True,0.1,bbbb@hotmail.com,4919646,arquitecto
144529,Veronica,Gutierrez,3917763,True,0.1,bbbb@hotmail.com,4972601,arquitecto
220994,Mauricio,Peralta,1799094,True,0.1,aaaa@hotmail.com,4905744,arquitecto
360877,Mauricio,Gomez,2750453,True,0.1,bbbb@hotmail.com,4858520,desarrollador junior
281436,Ana,Perez,3407091,True,0.1,cccc@hotmail.com,4796149,desarrollador junior
118962,Pablo,Gonzalez,2182263,True,0.1,aaaa@hotmail.com,4783519,desarrollador senior
393115,Ana,Peralta,1941439,True,0.1,bbbb@hotmail.com,4772308,desarrollador senior
197375,Manuela,Gomez,3868320,True,0.1,cccc@hotmail.com,4674976,desarrollador junior
445895,Ana,Gonzalez,1712013,True,0.1,dddd@hotmail.com,5081275,desarrollador senior
214346,Pablo,Gomez,4806365,True,0.1,dddd@hotmail.com,4998503,desarrollador senior
256274,Andres,Peralta,3592020,True,0.1,dddd@hotmail.com,4870571,arquitecto
325381,Mauricio,Peralta,3095672,True,0.1,dddd@hotmail.com,4965871,desarrollador senior
147232,Raul,Montoya,2444355,True,0.1,aaaa@hotmail.com,4895911,arquitecto
56757,Ana,Peralta,4852779,True,0.1,bbbb@hotmail.com,4805152,desarrollador junior
483901,Mauricio,Peralta,4237718,True,0.1,cccc@hotmail.com,4652328,desarrollador junior
224486,Mauricio,Perez,4914673,True,0.1,dddd@hotmail.com,5020379,arquitecto
363454,Mauricio,Montoya,1091263,True,0.1,bbbb@hotmail.com,4975445,arquitecto
57528,Ana,Gonzalez,4267432,True,0.1,aaaa@hotmail.com,4687267,arquitecto
227215,Kelly,Gonzalez,3700117,True,0.1,aaaa@hotmail.com,4891460,desarrollador senior
222024,Veronica,Peralta,3401761,True,0.1,aaaa@hotmail.com,4676078,desarrollador junior
106264,Isabel,Gutierrez,3194242,True,0.1,aaaa@hotmail.com,4680013,desarrollador junior
218805,Manuela,Peralta,2810868,True,0.1,bbbb@hotmail.com,5062259,desarrollador junior
421833,Kelly,Montoya,3945791,True,0.1,dddd@hotmail.com,4973315,arquitecto
217773,Ana,Urrego,4020581,True,0.1,cccc@hotmail.com,4731564,desarrollador junior
215674,Veronica,Gonzalez,1431406,True,0.1,aaaa@hotmail.com,4821225,arquitecto
434722,Ana,Gutierrez,2659960,True,0.1,dddd@hotmail.com,4791876,arquitecto
351923,Ana,Gonzalez,4426067,True,0.1,cccc@hotmail.com,5055099,arquitecto
417281,Kelly,Perez,4920109,True,0.1,dddd@hotmail.com,4881775,arquitecto
448261,Raul,Perez,3219892,True,0.1,bbbb@hotmail.com,4867326,desarrollador junior
427394,Raul,Gonzalez,3764092,True,0.1,dddd@hotmail.com,4919593,desarrollador junior
115152,Isabel,Montoya,3143187,True,0.1,bbbb@hotmail.com,4888227,desarrollador senior
481761,Raul,Gutierrez,3353358,True,0.1,bbbb@hotmail.com,4856894,arquitecto
24636,Veronica,Gonzalez,1044110,True,0.1,bbbb@hotmail.com,5019015,arquitecto
312476,Pablo,Gutierrez,4679515,True,0.1,aaaa@hotmail.com,4799044,arquitecto
202060,Isabel,Peralta,3118024,True,0.1,cccc@hotmail.com,4848293,desarrollador senior
21750,Raul,Urrego,3612007,True,0.1,bbbb@hotmail.com,4632411,arquitecto
309795,Pablo,Gomez,3537763,True,0.1,aaaa@hotmail.com,4969090,desarrollador senior
459900,Pablo,Montoya,3285717,True,0.1,aaaa@hotmail.com,4698777,desarrollador junior
15970,Kelly,Gutierrez,2268052,True,0.1,dddd@hotmail.com,4689567,desarrollador senior
403299,Mauricio,Urrego,2057201,True,0.1,dddd@hotmail.com,4676415,desarrollador junior
218493,Mauricio,Gutierrez,3612219,True,0.1,dddd@hotmail.com,4681769,desarrollador junior
14569,Juan,Gonzalez,2662776,True,0.1,dddd@hotmail.com,5000589,desarrollador junior
312786,Raul,Gomez,1242061,True,0.1,bbbb@hotmail.com,5013234,arquitecto
193477,Juan,Gutierrez,3488566,True,0.1,bbbb@hotmail.com,5025865,desarrollador senior
414804,Juan,Urrego,3099572,True,0.1,aaaa@hotmail.com,4855806,desarrollador senior
383807,Raul,Perez,3785093,True,0.1,cccc@hotmail.com,5010751,arquitecto
2873,Pablo,Gomez,2279752,True,0.1,cccc@hotmail.com,4919354,arquitecto
51134,Juan,Perez,2160981,True,0.1,dddd@hotmail.com,4765678,desarrollador senior
371202,Ana,Perez,2539308,True,0.1,bbbb@hotmail.com,4916040,arquitecto
45944,Manuela,Gutierrez,3633073,True,0.1,bbbb@hotmail.com,4777269,desarrollador junior
321137,Raul,Gutierrez,1844406,True,0.1,cccc@hotmail.com,5004802,desarrollador junior
166144,Kelly,Montoya,4148751,True,0.1,dddd@hotmail.com,4605434,desarrollador junior
485406,Mauricio,Peralta,4080519,True,0.1,bbbb@hotmail.com,4749766,arquitecto
411109,Isabel,Gonzalez,1505405,True,0.1,cccc@hotmail.com,4976475,arquitecto
37356,Veronica,Perez,1173168,True,0.1,cccc@hotmail.com,4620066,desarrollador senior
26959,Andres,Urrego,3457625,True,0.1,aaaa@hotmail.com,5041350,arquitecto
191761,Kelly,Peralta,3897234,True,0.1,dddd@hotmail.com,4974033,desarrollador junior
33375,Isabel,Peralta,1503027,True,0.1,cccc@hotmail.com,4712018,arquitecto
407674,Juan,Montoya,1488110,True,0.1,aaaa@hotmail.com,4940487,arquitecto
252562,Manuela,Gonzalez,3835569,True,0.1,dddd@hotmail.com,4717029,arquitecto
55411,Veronica,Montoya,1588194,True,0.1,aaaa@hotmail.com,4979139,desarrollador junior
348412,Ana,Perez,1207951,True,0.1,aaaa@hotmail.com,4789462,desarrollador junior
431119,Ana,Gutierrez,3517153,True,0.1,dddd@hotmail.com,4791496,desarrollador senior
322472,Isabel,Gonzalez,2670172,True,0.1,aaaa@hotmail.com,4971495,arquitecto
96068,Juan,Gomez,4433889,True,0.1,dddd@hotmail.com,4635425,arquitecto
370401,Kelly,Gutierrez,2769058,True,0.1,dddd@hotmail.com,4903234,desarrollador senior
168603,Ana,Urrego,3884685,True,0.1,aaaa@hotmail.com,4980232,arquitecto
467508,Ana,Gomez,3238732,True,0.1,dddd@hotmail.com,4650633,arquitecto
188420,Andres,Montoya,3679991,True,0.1,dddd@hotmail.com,4866632,arquitecto
52716,Juan,Peralta,1040486,True,0.1,aaaa@hotmail.com,4838071,desarrollador junior
68122,Andres,Montoya,2078968,True,0.1,dddd@hotmail.com,4811740,desarrollador junior
98290,Ana,Urrego,4649129,True,0.1,cccc@hotmail.com,5017462,desarrollador senior
132538,Ana,Gonzalez,1965402,True,0.1,aaaa@hotmail.com,4742230,desarrollador junior
335056,Isabel,Urrego,2205999,True,0.1,dddd@hotmail.com,4936293,desarrollador senior
195808,Juan,Perez,1154374,True,0.1,aaaa@hotmail.com,4614694,arquitecto
465501,Ana,Gutierrez,3013221,True,0.1,bbbb@hotmail.com,4828046,arquitecto
8004,Veronica,Gonzalez,4428947,True,0.1,bbbb@hotmail.com,4656620,desarrollador junior
218626,Manuela,Urrego,2683754,True,0.1,bbbb@hotmail.com,5072367,desarrollador junior
399125,Andres,Peralta,4179682,True,0.1,cccc@hotmail.com,4679999,desarrollador senior
359894,Mauricio,Gonzalez,2459237,True,0.1,bbbb@hotmail.com,4950448,desarrollador senior
366544,Kelly,Gutierrez,3142985,True,0.1,aaaa@hotmail.com,4647676,desarrollador senior
252041,Mauricio,Peralta,2101083,True,0.1,cccc@hotmail.com,5034414,desarrollador junior
378760,Isabel,Perez,4804195,True,0.1,bbbb@hotmail.com,5041717,desarrollador senior
347201,Manuela,Gonzalez,2501171,True,0.1,cccc@hotmail.com,4905005,desarrollador senior
208518,Juan,Urrego,2229996,True,0.1,dddd@hotmail.com,4808659,arquitecto
305371,Andres,Perez,1057596,True,0.1,bbbb@hotmail.com,4603517,desarrollador junior
275257,Raul,Perez,4208707,True,0.1,bbbb@hotmail.com,4646463,arquitecto
312764,Pablo,Perez,3874871,True,0.1,cccc@hotmail.com,5075819,desarrollador junior
106701,Raul,Gutierrez,1471826,True,0.1,cccc@hotmail.com,4933953,desarrollador junior
364264,Juan,Montoya,2069839,True,0.1,dddd@hotmail.com,4773448,desarrollador senior
313559,Manuela,Urrego,3608021,True,0.1,dddd@hotmail.com,4961887,arquitecto
373160,Raul,Perez,2695581,True,0.1,bbbb@hotmail.com,4644163,desarrollador senior
265801,Manuela,Gomez,4685664,True,0.1,aaaa@hotmail.com,5013934,desarrollador junior
297382,Juan,Peralta,1871031,True,0.1,bbbb@hotmail.com,4706292,desarrollador junior
262661,Manuela,Peralta,4570441,True,0.1,aaaa@hotmail.com,4775573,arquitecto
469528,Manuela,Peralta,2803790,True,0.1,aaaa@hotmail.com,4895810,arquitecto
415909,Andres,Perez,4060384,True,0.1,cccc@hotmail.com,4601221,desarrollador junior
330576,Kelly,Gonzalez,4720606,True,0.1,aaaa@hotmail.com,5070707,desarrollador senior
449697,Juan,Gomez,3703359,True,0.1,aaaa@hotmail.com,4713096,desarrollador senior
354439,Pablo,Gomez,3699638,True,0.1,aaaa@hotmail.com,4619601,desarrollador junior
434242,Andres,Gonzalez,4574143,True,0.1,cccc@hotmail.com,4696883,desarrollador senior
288984,Isabel,Urrego,3084118,True,0.1,cccc@hotmail.com,4777631,desarrollador junior
263498,Manuela,Montoya,2956472,True,0.1,aaaa@hotmail.com,4994720,desarrollador junior
101182,Mauricio,Peralta,4995829,True,0.1,cccc@hotmail.com,4753421,desarrollador junior
446194,Kelly,Gonzalez,4418780,True,0.1,aaaa@hotmail.com,4616285,desarrollador junior
1012,Ana,Montoya,3820634,True,0.1,dddd@hotmail.com,5057466,desarrollador junior
452430,Ana,Gonzalez,3663190,True,0.1,bbbb@hotmail.com,4993219,desarrollador senior
349615,Ana,Gomez,3589350,True,0.1,dddd@hotmail.com,5012694,desarrollador junior
150423,Andres,Gonzalez,3744555,True,0.1,bbbb@hotmail.com,4768476,desarrollador senior
473561,Veronica,Gomez,3727325,True,0.1,dddd@hotmail.com,4857816,arquitecto
185873,Juan,Montoya,4372558,True,0.1,bbbb@hotmail.com,4690320,arquitecto
124629,Pablo,Gomez,2384557,True,0.1,aaaa@hotmail.com,4873594,desarrollador junior
100374,Mauricio,Peralta,2054778,True,0.1,bbbb@hotmail.com,4680763,desarrollador junior
114479,Mauricio,Montoya,4076957,True,0.1,dddd@hotmail.com,4973347,desarrollador junior
416101,Andres,Perez,1947247,True,0.1,cccc@hotmail.com,4894800,arquitecto
239186,Ana,Gomez,1506468,True,0.1,bbbb@hotmail.com,4640309,arquitecto
22445,Manuela,Montoya,1573730,True,0.1,cccc@hotmail.com,4712060,arquitecto
341291,Isabel,Peralta,3580095,True,0.1,cccc@hotmail.com,4923374,desarrollador senior
156810,Andres,Gonzalez,4743711,True,0.1,dddd@hotmail.com,5050552,arquitecto
494670,Juan,Gutierrez,2687782,True,0.1,aaaa@hotmail.com,4607768,desarrollador senior
263163,Manuela,Gutierrez,3615180,True,0.1,bbbb@hotmail.com,4713728,arquitecto
262351,Mauricio,Perez,1964879,True,0.1,aaaa@hotmail.com,5042616,desarrollador junior
340117,Mauricio,Gonzalez,2646912,True,0.1,cccc@hotmail.com,4690274,desarrollador senior
466840,Raul,Peralta,3557800,True,0.1,bbbb@hotmail.com,5057777,desarrollador junior
166951,Pablo,Peralta,3216632,True,0.1,cccc@hotmail.com,4782358,desarrollador senior
447805,Mauricio,Gomez,2986201,True,0.1,bbbb@hotmail.com,4892459,desarrollador junior
129337,Juan,Montoya,1451735,True,0.1,dddd@hotmail.com,4869717,desarrollador senior
